category,rating,name,img,num,link
Finance,0,Chase Mobile℠,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/82a52e16fb83d48dd43082cc22674ab4a8cdf289d02fb04bdc23778e4fc0ba2d.jpg,10,https://itunes.apple.com/us/app/chase-mobilesm/id298867247?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Shopping,0,eBay,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/22f2529eae69aaadf16af21909f4c4bf5abafd5201185b60dc53aca69779ae12.jpg,10,https://itunes.apple.com/us/app/ebay/id282614216?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Jenga,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/13a03b9e51b0e2a61045cdb7a5269eaf69538407036de34ab63fbea9b873fa88.jpg,10,https://itunes.apple.com/us/app/jenga/id392915994?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Social Networking,0,"ooVoo – Free Video Call, Text and Voice",https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/465f3f6754da5db60a52fdfe08d084056a476bdfdff4ce78d7a9a547a73c2fc0.jpg,10,https://itunes.apple.com/us/app/oovoo-free-video-call-text/id428845974?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Music,0,Free Music Muzi - Free MP3 Streamer & Playlist Manager,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/6f13efd53028d7b8a0135989f819bd885b04177ab8e7d08fcccdb31413d28ded.jpg,10,https://itunes.apple.com/us/app/free-music-muzi-free-mp3-streamer/id1069246220?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Shopping,0,"Groupon - Deals, Coupons & Shopping: Discounts on Local Restaurants, Events, Hotels, Yoga & Spas",https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/dc45135e3d73335a225a7ac5b8b7ba07b0f540b1fb9b09b58a46fd8cd44e26de.jpg,10,https://itunes.apple.com/us/app/groupon-deals-coupons-shopping/id352683833?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Photo & Video,0,YouCam Makeup,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/e54de65ef119b376efa9d33bff90e2b8ee63a60d58fea7043af83af9814c023d.jpg,10,https://itunes.apple.com/us/app/youcam-makeup/id863844475?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Photo & Video,0,Moments – Get the photos you didn't take,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/17832bcdccf249514e28157ab2109d8793f550fe0c8a14fbac703ec897ce5021.jpg,10,https://itunes.apple.com/us/app/moments-get-photos-you-didnt/id991346515?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Music,0,Sing! Karaoke by Smule,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/a97ad46e9dfb6695c65e9e4dedb0a3d3673487a45ec1dc020865a6f8fb372093.jpg,10,https://itunes.apple.com/us/app/sing!-karaoke-by-smule/id509993510?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Music,0,Musicloud - Music Player For Cloud Platforms.,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/8078501e00ed5e0267d4ebeac4a6bc6796d3976348f9ffb5755d821bba717408.jpg,10,https://itunes.apple.com/us/app/musicloud-music-player-for/id1040451985?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Productivity,0,Google Drive - free online storage from Google,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/e5932c147480c0324843a1f826d5bea9c21934f6f0db166f6a4e15f752472e6d.jpg,10,https://itunes.apple.com/us/app/google-drive-free-online-storage/id507874739?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Photo & Video,0,Pic Collage - Photo editor with birthday templates,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/2dd27b4c466efd9ae834de9411f3771701125a77888f461e3fc6b23814b46e52.jpg,10,https://itunes.apple.com/us/app/pic-collage-photo-editor-birthday/id448639966?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Candy Crush Jelly Saga,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/afc699d2bfe46f1a45ba3858f2e95fcf48395b635b780ea8c0eda2d4817b899a.jpg,10,https://itunes.apple.com/us/app/candy-crush-jelly-saga/id1047246341?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Solitaire,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/5a40d6b1260eb54a8211a1a53b7fdf1b5c5ab8759ea3ea846c3294f1362c0bde.jpg,10,https://itunes.apple.com/us/app/solitaire/id359917414?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Basketball Tosses,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/e561b57885b54c43ac64959d452d67de6b0ddcd4681b17a695c977fb1855711b.jpg,10,https://itunes.apple.com/us/app/basketball-tosses/id574359036?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Nitro Nation Stories,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/2a6f37d4dc179d65d6bc42414f5f3fcff75b1072ebff120e541b6f45bb740aec.jpg,10,https://itunes.apple.com/us/app/nitro-nation-stories/id998276924?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Entertainment,0,Colorfy: Coloring Book for Adults - Free,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/aba6b7b49d96676a50d970bbebb7ee732411d41d37aaede944ea3aafc2a5ce80.jpg,10,https://itunes.apple.com/us/app/colorfy-coloring-book-for/id1009442510?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Shopping,0,"Jet - The Smartest Way to Shop & Save Online, Find the Lowest Prices, Discounts & Deals",https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/7cb10a2e71237bdfaca25372671485d050e88d442c2fd548a19a4ae00a066a2f.jpg,10,https://itunes.apple.com/us/app/jet-smartest-way-to-shop-save/id950022424?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Lifestyle,0,Tinder,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/d6722e1e0fc2f26593d9f1bf62e72bf6991d7c36d111845877178c11068074b0.jpg,10,https://itunes.apple.com/us/app/tinder/id547702041?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Cooking Fever,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/a0bd54b7eb16be95c039ef02ca2e8fbd9f312617ba576e422e9fc92f743a1c3b.jpg,10,https://itunes.apple.com/us/app/cooking-fever/id714796093?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Train Conductor World: European Railway,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/bb99939bbdfed89e88e12a7a226220ecdfc5e1d2d2c65eddd7f1347a7a90576d.jpg,10,https://itunes.apple.com/us/app/train-conductor-world-european/id932228293?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Agar.io,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/f415ecdc902cfc96e06d9b9811582c3c7a81d8b69f9eed646627744669062818.jpg,10,https://itunes.apple.com/us/app/agar.io/id995999703?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Temple Run 2,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/f784b4f3dbb92db2de2125e38c7f63c2e7a15c9177953c468ebaefd7969e7717.jpg,10,https://itunes.apple.com/us/app/temple-run-2/id572395608?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Words With Friends,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/1800880c9e5c184ef59675e00ea1796414afa49731150194745ad42c9a7dbd8f.jpg,10,https://itunes.apple.com/us/app/words-with-friends/id804379658?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Damn Daniel Button,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/49e5efb1ef9671a85979e2c5d44d6219019fadcc294ef4bf3ec3e3ec8e28599c.jpg,10,https://itunes.apple.com/us/app/damn-daniel-button/id1088111457?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Utilities,0,Chrome - web browser by Google,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/440f25ca542421c89c8a0ef0047e1c679b4d8a3e9176c1659acd8a18646e8299.jpg,10,https://itunes.apple.com/us/app/chrome-web-browser-by-google/id535886823?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Music,0,Magic Piano by Smule,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/131ece30aee27aa5e471eabc3884024e7ce5f0cb6b6516b10965be65ae9e97e9.jpg,10,https://itunes.apple.com/us/app/magic-piano-by-smule/id421254504?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Travel,0,Lyft - Taxi & Bus App Alternative,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/5afeae75548d3a47d003052d2f2c912e41f8f3d723d5b5f75ad02bf4475805b1.jpg,10,https://itunes.apple.com/us/app/lyft-taxi-bus-app-alternative/id529379082?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Lord of Ghosts,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/2dab0e2612868a3bec78acb2aa3e5bc6d763ff0e6d1ffde7587ac5afa6876175.jpg,10,https://itunes.apple.com/us/app/lord-of-ghosts/id1073325317?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Music,0,"Shazam - Discover music, artists, videos & lyrics",https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/797e2f716a9fdaa49d22cc806f715df43ba9a5cc599b7ad298509f1b056f4cb9.jpg,10,https://itunes.apple.com/us/app/shazam-discover-music-artists/id284993459?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Health & Fitness,0,Fitbit,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/ca4991d1bb7b38664d9a8ba1a30c24801a3165f16aa0f46b411d8b8a8485aa5b.jpg,10,https://itunes.apple.com/us/app/fitbit/id462638897?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,8 Ball Pool™,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/23052e4e5944f23bcd304048a9ce5d048cdf757eecfe5248284fb569aac610cd.jpg,10,https://itunes.apple.com/us/app/8-ball-pool/id543186831?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Subway Surfers,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/c5aa4a2f482c62641cd2344170d8be20b03e45f112358d8fb5d0f7e2d8f4285d.jpg,10,https://itunes.apple.com/us/app/subway-surfers/id512939461?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Entertainment,0,Real Razor (Prank),https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/b833ef737494a17a64f72bd762bac5d30317fdc2e4430cb54bbd8fd36aa4f5bb.jpg,10,https://itunes.apple.com/us/app/real-razor-prank/id909904428?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Colorin - The free coloring in game,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/9adb7d72e42f6d7474b09d5ba2501ce12cb0246dc4a2ff68ae090f24e1a88605.jpg,10,https://itunes.apple.com/us/app/colorin-free-coloring-in-game/id702871560?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Clash of Clans,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/c313b6eb4c242ff18883f7ba6dc6a5fbe5d37f34387066a1981c19dcf56e0e8f.jpg,10,https://itunes.apple.com/us/app/clash-of-clans/id529479190?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Merged!,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/8b317705423f8a9e8b5e510e77754c032e180de9af6b9021bb3fa5dee04092c5.jpg,10,https://itunes.apple.com/us/app/merged!/id1055672607?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Shopping,0,Wish - Shopping Made Fun,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/7b038707b727ce343d66079117a450a2e08510691852fc93398ef47f99325637.jpg,10,https://itunes.apple.com/us/app/wish-shopping-made-fun/id530621395?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Travel,0,Yelp,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/ae6d54ac095db8939862dcc9f635b0fe32ab3bc4fa4a668c0d83474b6339586d.jpg,10,https://itunes.apple.com/us/app/yelp/id284910350?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Mobile Strike,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/b303020a1c9960e03c235d9a06cb50f580557cc0758ab19f70c6d5e0c37ab982.jpg,10,https://itunes.apple.com/us/app/mobile-strike/id934596429?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Photo & Video,0,Face Swap Live Lite - Switch faces with friends & photos in live video,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/179d0a0d4b6cc9a3a7ec2db0f046e0469bb6395996c4a73548564957b0d9ff75.jpg,10,https://itunes.apple.com/us/app/face-swap-live-lite-switch/id1077478814?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Clash of Lords 2: Heroes War,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/ca4348a3e93f471607a1c147a09a13e2daf9f8fe6c098a81284f40b7a97bbe11.jpg,10,https://itunes.apple.com/us/app/clash-of-lords-2-heroes-war/id867427452?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Music,0,YouTube Music,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/ca01523eb4c7f483c4de5179713608f8c78960ef73cf24febefbb56ef166dd16.jpg,10,https://itunes.apple.com/us/app/youtube-music/id1017492454?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Shopping,0,OfferUp - Buy. Sell. Simple.,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/1e8dc3aca0e58c50e3a6e71e1ca09e8482c65ccbe82ce3ca8ffd47f37bb66bd7.jpg,10,https://itunes.apple.com/us/app/offerup-buy.-sell.-simple./id468996152?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Utilities,0,Bitmoji Keyboard - Your Avatar Emoji,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/ad585703b9f638facd025820bc3baae955fb78d55a9c5953a993553b4a6f1098.jpg,10,https://itunes.apple.com/us/app/bitmoji-keyboard-your-avatar/id868077558?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Castle Clash: Age of Legends,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/e4c9d019dfcf786b816113f4c22ed6733455de96797caa3e2a9fe30bb7cd1961.jpg,10,https://itunes.apple.com/us/app/castle-clash-age-of-legends/id692669501?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Twist,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/2c5fbe12147aeadacd6888ca6dac1b04a6e6f6277c69001c7592292d6bf823b0.jpg,10,https://itunes.apple.com/us/app/twist/id1052231801?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Photo & Video,0,Boomerang from Instagram,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/4bd86eae92b7e9d50a50f48bed3c19751632681d0fb9e6adf6ce6c7a8a66157d.jpg,10,https://itunes.apple.com/us/app/boomerang-from-instagram/id1041596399?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Shopping,0,letgo: Buy & Sell Second Hand Stuff,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/75a910a4c7ff8ce480e33d7f9d28ec034e0c53240c32f95969229471256b1c8e.jpg,10,https://itunes.apple.com/us/app/letgo-buy-sell-second-hand/id986339882?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Navigation,0,"Waze - GPS, Maps & Social Traffic",https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/e704c0c10d7c65e7f421c092acad4d698567b4f66df75d3b3ce80e7293575568.jpg,10,https://itunes.apple.com/us/app/waze-gps-maps-social-traffic/id323229106?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Kendall and Kylie,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/b00082b5dc9b219da2a02e4e3d7ee48545092e5ffc45cf4ebbb7d2f1ea16088b.jpg,10,https://itunes.apple.com/us/app/kendall-and-kylie/id1032381310?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Solitaire·,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/56a0072f1a6f5916c382d414df34b683727503566102d5136e9cd7deab2ae07e.jpg,10,https://itunes.apple.com/us/app/solitaire/id593715088?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Social Networking,0,Periscope,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/98e151fd34bbbcb37df2d5d702e45cba26766f5a791974abe5c6639c474a0f9a.jpg,10,https://itunes.apple.com/us/app/periscope/id972909677?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Music,0,iHeartRadio – Free Music & Radio Stations,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/314283422f14cff39aeb408068e89f74afe8ff8bf3c226a9545952eaa3844b55.jpg,10,https://itunes.apple.com/us/app/iheartradio-free-music-radio/id290638154?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Twisty Wheel,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/b440f23e36ece129e7589864e98fbd2e88d6f76b0285f4a3ded327ae5190354a.jpg,10,https://itunes.apple.com/us/app/twisty-wheel/id1076350557?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Music,0,SoundCloud - Music & Audio,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/029b21849e2e18525beed3aade6d27095a3264424343164b22e53ca2a27d27c3.jpg,10,https://itunes.apple.com/us/app/soundcloud-music-audio/id336353151?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Plastic Surgery Simulator - Free Surgeon Games,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/11d96e10d72c9fbf0d5bb84c54dc466ac8a3871034b34c1bbd899d0a4937de5f.jpg,10,https://itunes.apple.com/us/app/plastic-surgery-simulator/id1038376231?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Lost Tracks,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/a37fb73447b9101a2a3ba7c9825f8b60d58fdbfca596585b4356d4b7cd316c41.jpg,10,https://itunes.apple.com/us/app/lost-tracks/id1029847339?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Thumb Drift - Furious One Touch Car Racing,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/e066b50691363f1c0428800b84e1ad0aef919a5c97a9460ad115e4a90a8954f5.jpg,10,https://itunes.apple.com/us/app/thumb-drift-furious-one-touch/id1001425491?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Utilities,0,Google app — Search made just for mobile,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/741b359126d0d0d59ec8458cbfcba5259d2a8e56062d17a92cd59e9c4193d083.jpg,10,https://itunes.apple.com/us/app/google-app-search-made-just/id284815942?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,"Episode -- Choose Your Story, feat. Mean Girls: Senior Year",https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/c8b3540370b98ee68406994f8f60ff95d00ab29dd1ed15354ad0a8d295c40d23.jpg,10,https://itunes.apple.com/us/app/episode-choose-your-story/id656971078?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Photo & Video,0,Layout from Instagram,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/92ea79a45cec6b0cbaf9c91cf6e3b67f4648b2d7484570cc9a6b3f65b025d87d.jpg,10,https://itunes.apple.com/us/app/layout-from-instagram/id967351793?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Social Networking,0,Skype for iPhone,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/babb88baa916c4896ea869b0f060871ee64cf4f4c848247fd350c3407ff65d17.jpg,10,https://itunes.apple.com/us/app/skype-for-iphone/id304878510?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Social Networking,0,Kik,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/62444bf0c372a09c99a799b734697ea8a211c9d26863304224f964ac7327c3b7.jpg,10,https://itunes.apple.com/us/app/kik/id357218860?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Shopping,0,"Amazon App: shop, browse, scan, compare, and read reviews",https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/87b16dc8eda7641c65b35a142f732742e91e32f6798eef3aaeddc2648a780646.jpg,10,https://itunes.apple.com/us/app/amazon-app-shop-browse-scan/id297606951?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Social Networking,0,Twitter,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/e7f808eed868f1c4a0b3847b87ca7b4874b18582c817b5a465428046a4c8bc2b.jpg,10,https://itunes.apple.com/us/app/twitter/id333903271?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Tower Knights!,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/07c29b3f7faa1fede43145d00a33ffc313454b6f2f797473257d5770a1eaaceb.jpg,10,https://itunes.apple.com/us/app/tower-knights!/id953936584?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Piano Tiles 2 (Don't Tap The White Tile 2),https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/2c860d87583f74bb72b19316830e037efd94c8721975081d230d31026b19fd27.jpg,10,https://itunes.apple.com/us/app/piano-tiles-2-dont-tap-white/id1027688889?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Social Networking,0,WhatsApp Messenger,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/4ec5decb3bcda2ec81f1223bff0933456984b1cb399e80753d87b1679baf9480.jpg,10,https://itunes.apple.com/us/app/whatsapp-messenger/id310633997?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Navigation,0,Google Maps,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/a2d975336b58e8f7f98795da6024c33af3ec6a6c58757d3a82b69e1d931f3d08.jpg,10,https://itunes.apple.com/us/app/google-maps/id585027354?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Photo & Video,0,musical.ly - your music video community,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/349cf524572024463ddcc73ed4120934025bbac02db47263f396bd6a8ca9009e.jpg,10,https://itunes.apple.com/us/app/musical.ly-your-music-video/id835599320?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Games,0,Rolling Sky,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/f79b1d131d85ede72f9067f1cd86c531bc4f4eebf27dd57daf43e8374580eb7a.jpg,10,https://itunes.apple.com/us/app/rolling-sky/id1036661603?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Utilities,0,Snap Upload Pro for Snapchat,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/b8f35e37c2b140180e2753f8741e7e0337de57b06a55860d416676beee1e2a54.jpg,10,https://itunes.apple.com/us/app/snap-upload-pro-for-snapchat/id1072263718?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Music,0,Spotify Music,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/47d4a67b71fd4c79c14c7c98e2af2301be770bdace5e6c16f5efd0f1deee3f7f.jpg,10,https://itunes.apple.com/us/app/spotify-music/id324684580?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Education,0,iTunes U,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/ad870bac76fa18280fdfed3ce396ba8fab6552fba60b2945e95800f610c8fbeb.jpg,10,https://itunes.apple.com/us/app/itunes-u/id490217893?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Education,0,Toca Kitchen 2,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/dd813f6dabb280146b7c3e8400d3f36d50e9797b7295faa379b63877b56fef95.jpg,10,https://itunes.apple.com/us/app/toca-kitchen-2/id943869618?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
category,rating,name,img,num,link
Games,4.29305,Clash Royale,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/cd2624421ba50d754c7b3e44f934ed807fe89a98d26a0a47a2b17f002d88d31d.jpg,24442 Ratings,https://itunes.apple.com/us/app/clash-royale/id1053012308?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Photo & Video,4.17314,Instagram,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/bf69d81152f9a5ca46fb606bc9daab981799ce8f4e9c814dc3a526bbf12f1ca5.jpg,3113 Ratings,https://itunes.apple.com/us/app/instagram/id389801252?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
Music,4.76887,Pandora - Free Music & Radio,https://www.apple.com/autopush/us/itunes/charts/free-apps/images/2016/3/bcc68a56e8db459eaafcaf327050935e9896d4cc97a376b755f3eb8734cb9efa.jpg,10998 Ratings,https://itunes.apple.com/us/app/pandora-free-music-radio/id284035177?mt=8&uo=4&v0=WWW-NAUS-ITSTOP100-FREEAPPS&l=en
